general	3	0	0	5	8	3	0	0	6	8
area	0	1	0	4	11	0	1	0	5	11
cheaper	2	0	1	3	10	2	0	1	3	10
novic	1	0	1	4	10	1	0	1	4	10
wifi	1	1	1	3	10	2	1	1	5	13
write	1	0	2	2	11	2	0	2	2	15
advertis	5	0	2	1	8	5	0	2	1	9
reader	0	0	0	5	11	0	0	0	5	15
mic	0	0	3	0	13	0	0	3	0	15
market	1	1	0	3	11	1	1	0	4	11
steadi	1	0	1	4	11	1	0	1	4	12
finger	1	1	0	3	12	1	1	0	3	13
rug	0	1	0	4	12	0	1	0	5	12
nimh	2	2	2	3	8	7	2	3	3	8
bring	0	0	0	2	15	0	0	0	2	15
weather	0	0	2	2	13	0	0	2	2	15
stun	0	0	0	1	16	0	0	0	1	17
wash	3	3	2	2	7	3	3	3	2	7
1gb	1	0	1	3	12	1	0	1	3	13
final	2	1	2	4	8	2	1	2	4	8
bag	0	0	0	1	16	0	0	0	1	18
proof	0	2	1	3	11	0	2	2	7	19
kinda	0	0	2	1	14	0	0	2	1	14
pop	1	0	1	4	11	2	0	1	4	12
left	1	1	3	2	10	1	1	3	2	10
flawless	0	0	2	3	12	0	0	2	3	12
locat	2	3	2	2	8	2	5	2	3	8
manufactur	5	2	2	5	3	5	2	2	5	3
push	0	0	1	2	14	0	0	1	3	16
fill	1	1	2	2	11	1	1	2	2	11
tini	0	2	2	6	7	0	2	3	7	7
famili	1	0	0	7	9	1	0	0	7	12
seal	1	0	2	0	14	1	0	2	0	16
download	2	2	1	4	8	2	3	1	4	10
warranti	5	4	1	1	6	7	5	1	1	6
choos	1	1	2	1	12	1	1	2	2	14
sleek	1	0	1	7	8	1	0	1	7	8
underwat	1	1	0	1	14	2	1	0	1	16
jpeg	0	0	0	5	12	0	0	0	6	14
pros	3	0	0	3	12	3	0	0	3	12
5x	2	1	1	3	11	2	1	1	3	11
remot	1	0	3	1	13	1	0	3	1	15
site	3	0	2	4	9	3	0	2	4	9
ago	1	2	2	3	10	1	2	2	3	10
devic	1	1	2	5	9	1	2	2	5	9
serious	1	0	1	1	15	1	0	1	1	17
mention	1	1	2	3	11	1	1	2	3	12
email	1	3	1	2	11	1	4	1	2	12
fuzzi	1	2	2	5	8	2	2	2	5	9
mine	1	1	0	3	13	1	1	0	4	13
curv	0	0	1	1	16	0	0	1	1	16
complain	0	1	0	3	14	0	1	0	3	14
snap	1	2	0	2	13	1	3	0	2	13
max	0	1	2	2	13	0	1	2	2	17
repair	9	5	2	0	2	10	6	2	0	2
lower	2	0	4	1	12	2	0	4	1	14
care	1	0	5	2	11	1	0	6	2	11
check	2	0	2	2	13	2	0	2	2	14
2gb	0	0	0	3	16	0	0	0	4	16
suck	1	0	1	8	9	1	0	1	8	9
feet	1	3	2	4	9	1	3	2	4	11
matter	3	3	0	3	10	3	3	0	3	11
tv	0	1	2	4	12	0	1	2	4	13
proper	4	1	0	1	13	4	2	0	1	14
inch	1	1	3	1	13	1	1	3	1	14
total	2	0	3	3	11	2	0	3	3	11
improv	1	0	1	3	14	1	0	1	3	16
regular	0	0	2	3	14	0	0	2	3	14
cord	2	1	1	5	10	3	2	1	5	10
port	1	2	2	6	8	1	6	3	8	8
burst	0	0	1	5	13	0	0	1	5	13
surpris	1	0	1	3	14	1	0	1	3	14
vacat	3	0	0	4	12	3	0	0	5	12
filter	0	0	2	2	15	0	0	2	2	16
appear	5	3	0	4	8	5	3	0	4	8
horribl	7	2	3	1	7	9	2	3	1	8
glass	0	0	1	5	14	0	0	2	5	17
black	1	2	1	2	14	1	2	2	3	14
seri	1	0	1	3	15	1	0	1	3	15
terribl	8	3	2	2	5	10	4	3	2	5
preset	0	0	0	1	19	0	0	0	1	20
action	0	0	1	3	16	0	0	1	4	16
fact	1	2	3	2	12	1	2	3	2	13
three	3	2	0	5	10	5	2	0	5	12
